turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_unico_disciplina,cod_depto,nome_disciplina
ODT,2022.2,NAILE DAME TEIXEIRA (30h),5T35 (25/10/2022 - 18/02/2023),17,25,Sala Interna da Direção da FS,PPGCF2483,3727.0,902,METODOLOGIA CIENTÍFICA BÁSICA
ODT,2022.2,LAUDIMAR ALVES DE OLIVEIRA (30h),5T35 (25/10/2022 - 18/02/2023),17,25,Sala Interna da Direção da FS,PPGCF2483,3727.0,902,METODOLOGIA CIENTÍFICA BÁSICA
ODT,2022.2,EMILIA CARVALHO LEITAO BIATO (30h),5T35 (25/10/2022 - 18/02/2023),17,25,Sala Interna da Direção da FS,PPGCF2483,3727.0,902,METODOLOGIA CIENTÍFICA BÁSICA
ODT,2022.2,CRISTINE MIRON STEFANI (30h),5T35 (25/10/2022 - 18/02/2023),17,25,Sala Interna da Direção da FS,PPGCF2483,3727.0,902,METODOLOGIA CIENTÍFICA BÁSICA
ODT,2022.2,ADRIANO DE ALMEIDA DE LIMA (30h),5T35 (25/10/2022 - 18/02/2023),17,25,Sala Interna da Direção da FS,PPGCF2483,3727.0,902,METODOLOGIA CIENTÍFICA BÁSICA
ODT,2022.2,VANESSA POLINA PEREIRA DA COSTA (30h),5T35 (25/10/2022 - 18/02/2023),17,25,Sala Interna da Direção da FS,PPGCF2483,3727.0,902,METODOLOGIA CIENTÍFICA BÁSICA
CF,2022.2,FRANCISCO DE ASSIS ROCHA NEVES (60h),2N1234 (25/10/2022 - 18/02/2023),9,10,Laboratório de Farmacologia Molecular e Genética,PPGCF3773,3728.0,902,FARMACOLOGIA MOLECULAR
CF,2022.2,OMAR ENRIQUE ESTRADA SEMPRUN (90h),3M12 6M123 (25/10/2022 - 18/02/2023),0,15,a definir,PPGCF3774,3729.0,902,BIOSSÍNTESE DE METABÓLITOS SECUNDÁRIOS
CS,2022.2,EDGAR MERCHAN HAMANN (60h),3T2345 (25/10/2022 - 18/02/2023),9,12,Auditório nº 01 da FS/UnB,PPGCF3953,3730.0,902,MÉTODOS EPIDEMIOLÓGICOS
NH,2022.2,IVAN RICARDO ZIMMERMANN (60h),3T2345 (25/10/2022 - 18/02/2023),7,7,Auditório nº 01 da FS/UnB,PPGCF3953,3730.0,902,MÉTODOS EPIDEMIOLÓGICOS
SC,2022.2,MARIA PAULA DO AMARAL ZAITUNE (60h),3T2345 (25/10/2022 - 18/02/2023),3,5,Auditório nº 01 da FS/UnB,PPGCF3953,3730.0,902,MÉTODOS EPIDEMIOLÓGICOS
NH,2022.2,ALESSANDRA DOS SANTOS DOMINGUES (30h),3M1234 (25/10/2022 - 18/02/2023),1,3,Ambulatório HUB,PPGCM0326,3731.0,902,PRÁTICA EM GASTROPEDIATRIA
NH,2022.2,RENATA PUPPIN ZANDONADI MAGALHAES (30h),3M1234 (25/10/2022 - 18/02/2023),1,3,Ambulatório HUB,PPGCM0326,3731.0,902,PRÁTICA EM GASTROPEDIATRIA
CS,2022.2,NILCE SANTOS DE MELO (30h),2M12 (25/10/2022 - 18/02/2023),4,10,Clínica no HUB,PPGCS0540,3732.0,902,ESTÁGIO DE ENSINO EM ESTOMATOLOGIA
CS,2022.2,PAULO TADEU DE SOUZA FIGUEIREDO (30h),2M12 (25/10/2022 - 18/02/2023),4,10,Clínica no HUB,PPGCS0540,3732.0,902,ESTÁGIO DE ENSINO EM ESTOMATOLOGIA
CS,2022.2,CARLA RUFFEIL MOREIRA MESQUITA (30h),2M12 (25/10/2022 - 18/02/2023),4,10,Clínica no HUB,PPGCS0540,3732.0,902,ESTÁGIO DE ENSINO EM ESTOMATOLOGIA
CS,2022.2,ANDRE FERREIRA LEITE (30h),2M12 (25/10/2022 - 18/02/2023),4,10,Clínica no HUB,PPGCS0540,3732.0,902,ESTÁGIO DE ENSINO EM ESTOMATOLOGIA
CS,2022.2,ISABELLA MONTEIRO DE CASTRO SILVA (60h),4N1234 (25/10/2022 - 18/02/2023),13,13,Sala de Reuniões nº 02 da FS/UnB,PPGCS1825,3733.0,902,SISTEMAS SENSORIAIS
CS,2022.2,FAYEZ BAHMAD JUNIOR (60h),4N1234 (25/10/2022 - 18/02/2023),13,13,Sala de Reuniões nº 02 da FS/UnB,PPGCS1825,3733.0,902,SISTEMAS SENSORIAIS
Dirce,2022.2,DIRCE BELLEZI GUILHEM (30h),5M5  5T1 (25/10/2022 - 18/02/2023),1,1,A definir,PPGCS2291,3734.0,902,ESTÁGIO DOCÊNCIA EM CIÊNCIAS DA SAÚDE 1
GM,2022.2,GUILHERME MARTINS GELFUSO (30h),5N23 (25/10/2022 - 18/02/2023),1,1,será presencial,PPGCS2291,3734.0,902,ESTÁGIO DOCÊNCIA EM CIÊNCIAS DA SAÚDE 1
JFMA,2022.2,JULIANA FORTE MAZZEU DE ARAUJO (30h),2T23 (25/10/2022 - 18/02/2023),1,1,Laboratório de Genética da FS/UnB,PPGCS2291,3734.0,902,ESTÁGIO DOCÊNCIA EM CIÊNCIAS DA SAÚDE 1
TM,2022.2,TAIA MARIA BERTO REZENDE (30h),3N34 (25/10/2022 - 18/02/2023),1,1,A definir,PPGCS2291,3734.0,902,ESTÁGIO DOCÊNCIA EM CIÊNCIAS DA SAÚDE 1
SC,2022.2,EDGAR MERCHAN HAMANN (60h),5T456  5N1 (25/10/2022 - 18/02/2023),10,10,Sala de Reuniões nº 03 (16) da Medicina Tropical,PPGCS3449,3735.0,902,EPIDEMIOLOGIA DAS DOENÇAS INFECCIOSAS
SC,2022.2,MAURO NISKIER SANCHEZ (60h),5T456  5N1 (25/10/2022 - 18/02/2023),10,10,Sala de Reuniões nº 03 (16) da Medicina Tropical,PPGCS3449,3735.0,902,EPIDEMIOLOGIA DAS DOENÇAS INFECCIOSAS
ODT 1,2022.2,CRISTIANE TOMAZ ROCHA (60h),5M1234 (25/10/2022 - 18/02/2023),1,6,Laboratório de Apoio ao Ensino da ODT (AN 101),PPGODT2879,3736.0,902,SEMINÁRIO AVANÇADO EM ODONTOLOGIA
ODT 1,2022.2,JANINE DELLA VALLE ARAKI (60h),5M1234 (25/10/2022 - 18/02/2023),1,6,Laboratório de Apoio ao Ensino da ODT (AN 101),PPGODT2879,3736.0,902,SEMINÁRIO AVANÇADO EM ODONTOLOGIA
ODT 2,2022.2,TIAGO ARAUJO COELHO DE SOUZA (60h),4T2345 (25/10/2022 - 18/02/2023),6,12,Laboratório de Apoio ao Ensino da ODT (AN 101),PPGODT2879,3736.0,902,SEMINÁRIO AVANÇADO EM ODONTOLOGIA
01,2022.2,RENATA AQUINO DA SILVA (30h),2T23 (25/10/2022 - 18/02/2023),1,1,FUP,CIMA0016,3737.0,988,ESTÁGIO EM DOCÊNCIA 1
02,2022.2,MAURO FRANCISCO PINHEIRO DA SILVA (30h),2T23 (25/10/2022 - 18/02/2023),1,1,FUP,CIMA0016,3737.0,988,ESTÁGIO EM DOCÊNCIA 1
01,2022.2,RENATA AQUINO DA SILVA (30h),3T45 (25/10/2022 - 18/02/2023),1,2,FUP,PPGCIMA2020,3738.0,988,TÉCNICA DE PESQUISA EM CIÊNCIAS DE MATERIAIS
02,2022.2,PRISCILLA COPPOLA DE SOUZA RODRIGUES (30h),6M34 (25/10/2022 - 18/02/2023),1,1,A designar,PPGCIMA2020,3738.0,988,TÉCNICA DE PESQUISA EM CIÊNCIAS DE MATERIAIS
01,2022.2,MARIANA MALARD SALES ANDRADE (60h),2T23 4T45 (25/10/2022 - 18/02/2023),2,10,"A1 19/63 UAC, FUP",PPGCIMA3777,3739.0,988,CIÊNCIA DE MATERIAIS 2
01,2022.2,EILEEN PFEIFFER FLORES (60h),3T2345 (25/10/2022 - 18/02/2023),7,30,CSS 009/39,PPGCDC0007,3740.0,903,TÉCNICAS DE ANÁLISE CONCEITUAL NAS CIÊNCIAS DO COMPORTAMENTO
01,2022.2,VANIA MARIA MORAES FERREIRA (30h),7T1234 (25/10/2022 - 18/02/2023),20,20,AT 33/10 e Sábado (AT 141),PPGCDC0008,3741.0,903,NEUROCIÊNCIAS DO COMPORTAMENTO
01,2022.2,LUCIANO GRUDTNER BURATTO (30h),7T1234 (25/10/2022 - 18/02/2023),20,20,AT 33/10 e Sábado (AT 141),PPGCDC0008,3741.0,903,NEUROCIÊNCIAS DO COMPORTAMENTO
01,2022.2,RAQUEL MARIA DE MELO (60h),3M1234 (25/10/2022 - 18/02/2023),10,20,AT 62/8,PPGCDC0010,3742.0,903,REDAÇÃO E DIVULGAÇÃO DE PESQUISA EM PSICOLOGIA
01,2022.2,EILEEN PFEIFFER FLORES (30h),2N12 (25/10/2022 - 18/02/2023),5,5,A Definir,PPGCDC0097,3743.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM ANÁLISE DO COMPORTAMENTO
02,2022.2,JORGE MENDES DE OLIVEIRA CASTRO NETO (30h),2N12 (25/10/2022 - 18/02/2023),6,10,A Definir,PPGCDC0097,3743.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM ANÁLISE DO COMPORTAMENTO
03,2022.2,JOSELE REGINA DE OLIVEIRA ABREU RODRIGUES (30h),2N12 (25/10/2022 - 18/02/2023),1,5,A Definir,PPGCDC0097,3743.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM ANÁLISE DO COMPORTAMENTO
04,2022.2,LAERCIA ABREU VASCONCELOS (30h),7N12 (25/10/2022 - 18/02/2023),4,5,A Definir,PPGCDC0097,3743.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM ANÁLISE DO COMPORTAMENTO
05,2022.2,NATALIA MARIA AGGIO (30h),2N12 (25/10/2022 - 18/02/2023),1,6,A Definir,PPGCDC0097,3743.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM ANÁLISE DO COMPORTAMENTO
06,2022.2,RAQUEL MARIA DE MELO (30h),2N12 (25/10/2022 - 18/02/2023),1,5,A Definir,PPGCDC0097,3743.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM ANÁLISE DO COMPORTAMENTO
07,2022.2,RAQUEL MOREIRA ALO (30h),2N12 (25/10/2022 - 18/02/2023),0,5,A Definir,PPGCDC0097,3743.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM ANÁLISE DO COMPORTAMENTO
01,2022.2,FRANCISCO DYONISIO CARDOSO MENDES (30h),3N12 (25/10/2022 - 18/02/2023),3,5,A definir,PPGCDC0103,3744.0,903,PESQUISA EM COGNIÇÃO E NEUROCIÊNCIAS
02,2022.2,GOIARA MENDONCA DE CASTILHO (30h),3N12 (25/10/2022 - 18/02/2023),2,5,A definir,PPGCDC0103,3744.0,903,PESQUISA EM COGNIÇÃO E NEUROCIÊNCIAS
03,2022.2,LUCIANO GRUDTNER BURATTO (30h),3N12 (25/10/2022 - 18/02/2023),2,5,A definir,PPGCDC0103,3744.0,903,PESQUISA EM COGNIÇÃO E NEUROCIÊNCIAS
05,2022.2,RICARDO JOSE DE MOURA (30h),3N12 (25/10/2022 - 18/02/2023),0,5,A definir,PPGCDC0103,3744.0,903,PESQUISA EM COGNIÇÃO E NEUROCIÊNCIAS
06,2022.2,RUI DE MORAES JUNIOR (30h),3N12 (25/10/2022 - 18/02/2023),1,5,A definir,PPGCDC0103,3744.0,903,PESQUISA EM COGNIÇÃO E NEUROCIÊNCIAS
08,2022.2,WANIA CRISTINA DE SOUZA (30h),3N12 (25/10/2022 - 18/02/2023),1,5,A definir,PPGCDC0103,3744.0,903,PESQUISA EM COGNIÇÃO E NEUROCIÊNCIAS
01,2022.2,EILEEN PFEIFFER FLORES (30h),3N12 (25/10/2022 - 18/02/2023),5,5,A definir,PPGCDC0104,3745.0,903,PESQUISA EM ANÁLISE DO COMPORTAMENTO
02,2022.2,JORGE MENDES DE OLIVEIRA CASTRO NETO (30h),7N12 (25/10/2022 - 18/02/2023),5,10,A definir,PPGCDC0104,3745.0,903,PESQUISA EM ANÁLISE DO COMPORTAMENTO
03,2022.2,JOSELE REGINA DE OLIVEIRA ABREU RODRIGUES (30h),3N12 (25/10/2022 - 18/02/2023),1,5,A definir,PPGCDC0104,3745.0,903,PESQUISA EM ANÁLISE DO COMPORTAMENTO
04,2022.2,LAERCIA ABREU VASCONCELOS (30h),3N12 (25/10/2022 - 18/02/2023),3,5,A definir,PPGCDC0104,3745.0,903,PESQUISA EM ANÁLISE DO COMPORTAMENTO
05,2022.2,NATALIA MARIA AGGIO (30h),3N12 (25/10/2022 - 18/02/2023),1,6,A definir,PPGCDC0104,3745.0,903,PESQUISA EM ANÁLISE DO COMPORTAMENTO
06,2022.2,RAQUEL MARIA DE MELO (30h),3N12 (25/10/2022 - 18/02/2023),1,5,A definir,PPGCDC0104,3745.0,903,PESQUISA EM ANÁLISE DO COMPORTAMENTO
07,2022.2,RAQUEL MOREIRA ALO (30h),3N12 (25/10/2022 - 18/02/2023),0,5,A definir,PPGCDC0104,3745.0,903,PESQUISA EM ANÁLISE DO COMPORTAMENTO
01,2022.2,ANDRE RIBEIRO DA SILVA (60h),2T2345 (25/10/2022 - 18/02/2023),9,20,A Designar,PPGCDC0105,3746.0,903,SEMINÁRIO EM CIÊNCIAS DO COMPORTAMENTO
01,2022.2,RICARDO JOSE DE MOURA (60h),4M1234 (25/10/2022 - 18/02/2023),11,30,AT 44/10,PPGCDC0130,3747.0,903,ESTATÍSTICA APLICADA A PSICOLOGIA
01,2022.2,NATALIA MARIA AGGIO (30h),4N12 (25/10/2022 - 18/02/2023),1,5,A definir,PPGCDC0132,3748.0,903,ESTUDO TEMÁTICO EM ANÁLISE DO COMPORTAMENTO
02,2022.2,RAQUEL MARIA DE MELO (30h),4N12 (25/10/2022 - 18/02/2023),2,3,A combinar com a orientadora,PPGCDC0132,3748.0,903,ESTUDO TEMÁTICO EM ANÁLISE DO COMPORTAMENTO
03,2022.2,LAERCIA ABREU VASCONCELOS (30h),7M12 (25/10/2022 - 18/02/2023),1,1,a definir,PPGCDC0132,3748.0,903,ESTUDO TEMÁTICO EM ANÁLISE DO COMPORTAMENTO
01,2022.2,VANIA MARIA MORAES FERREIRA (30h),2N12 (25/10/2022 - 18/02/2023),2,3,A combinar com orientadora,PPGCDC0133,3749.0,903,ESTUDO TEMÁTICO EM COGNIÇÃO E NEUROCIÊNCIAS
02,2022.2,CLAUDIO VAZ TORRES (30h),2N34 (25/10/2022 - 18/02/2023),3,3,A combinar com o orientador,PPGCDC0133,3749.0,903,ESTUDO TEMÁTICO EM COGNIÇÃO E NEUROCIÊNCIAS
03,2022.2,ANDRE RIBEIRO DA SILVA (30h),2N34 (25/10/2022 - 18/02/2023),3,3,A combinar com o orientador,PPGCDC0133,3749.0,903,ESTUDO TEMÁTICO EM COGNIÇÃO E NEUROCIÊNCIAS
04,2022.2,THIAGO GOMES NASCIMENTO (30h),7N34 (25/10/2022 - 18/02/2023),4,6,A combinar com orientador,PPGCDC0133,3749.0,903,ESTUDO TEMÁTICO EM COGNIÇÃO E NEUROCIÊNCIAS
05,2022.2,FRANCISCO DYONISIO CARDOSO MENDES (30h),7M12 (25/10/2022 - 18/02/2023),1,1,a definir,PPGCDC0133,3749.0,903,ESTUDO TEMÁTICO EM COGNIÇÃO E NEUROCIÊNCIAS
01,2022.2,NATALIA MARIA AGGIO (30h),5N12 (25/10/2022 - 18/02/2023),2,5,A definir,PPGCDC0134,3750.0,903,PESQUISA AVANÇADA EM ANÁLISE DO COMPORTAMENTO
02,2022.2,LAERCIA ABREU VASCONCELOS (30h),5N12 (25/10/2022 - 18/02/2023),1,5,A definir,PPGCDC0134,3750.0,903,PESQUISA AVANÇADA EM ANÁLISE DO COMPORTAMENTO
03,2022.2,RAQUEL MARIA DE MELO (30h),4N34 (25/10/2022 - 18/02/2023),1,3,A combinar com a orientadora,PPGCDC0134,3750.0,903,PESQUISA AVANÇADA EM ANÁLISE DO COMPORTAMENTO
01,2022.2,VANIA MARIA MORAES FERREIRA (30h),7N12 (25/10/2022 - 18/02/2023),2,2,A combinar com orientadora,PPGCDC0135,3751.0,903,PESQUISA AVANÇADA EM COGNIÇÃO E NEUROCIÊNCIAS
02,2022.2,CLAUDIO VAZ TORRES (30h),2N12 (25/10/2022 - 18/02/2023),3,3,A combinar com o orientador,PPGCDC0135,3751.0,903,PESQUISA AVANÇADA EM COGNIÇÃO E NEUROCIÊNCIAS
03,2022.2,ANDRE RIBEIRO DA SILVA (30h),2N12 (25/10/2022 - 18/02/2023),3,3,A combinar com orientador,PPGCDC0135,3751.0,903,PESQUISA AVANÇADA EM COGNIÇÃO E NEUROCIÊNCIAS
04,2022.2,THIAGO GOMES NASCIMENTO (30h),7N12 (25/10/2022 - 18/02/2023),5,6,A combinar com orientador,PPGCDC0135,3751.0,903,PESQUISA AVANÇADA EM COGNIÇÃO E NEUROCIÊNCIAS
01,2022.2,RAQUEL MOREIRA ALO (60h),4T2345 (25/10/2022 - 18/02/2023),9,20,AT 44/10,PPGCDC2665,3752.0,903,TÁTICAS DE ANÁLISE DO COMPORTAMENTO
01,2022.2,GOIARA MENDONCA DE CASTILHO (60h),35T45 (25/10/2022 - 18/02/2023),11,20,AT 33/10,PPGCDC2677,3753.0,903,PROCESSOS COGNITIVOS
01,2022.2,RAFAEL PLAKOUDI SOUTO MAIOR (60h),35T23 (25/10/2022 - 18/02/2023),2,10,Sala de Seminários do CFS,PPGCDC2679,3754.0,903,PSICOFARMACOLOGIA
02,2022.2,VANIA MARIA MORAES FERREIRA (30h),7M1234 (25/10/2022 - 18/02/2023),15,20,AT 141,PPGCDC2679,3754.0,903,PSICOFARMACOLOGIA
02,2022.2,LUCIANO GRUDTNER BURATTO (30h),7M1234 (25/10/2022 - 18/02/2023),15,20,AT 141,PPGCDC2679,3754.0,903,PSICOFARMACOLOGIA
01,2022.2,EILEEN PFEIFFER FLORES (60h),6N1234 (25/10/2022 - 18/02/2023),2,2,A Definir,PPGCDC3311,3755.0,903,ESTÁGIO SUPERVISIONADO DE DOCÊNCIA EM CIÊNCIAS DO COMPORTAMENTO
02,2022.2,LUCIANO GRUDTNER BURATTO (60h),6N1234 (25/10/2022 - 18/02/2023),1,2,A Definir,PPGCDC3311,3755.0,903,ESTÁGIO SUPERVISIONADO DE DOCÊNCIA EM CIÊNCIAS DO COMPORTAMENTO
03,2022.2,RUI DE MORAES JUNIOR (60h),6N1234 (25/10/2022 - 18/02/2023),1,2,A Definir,PPGCDC3311,3755.0,903,ESTÁGIO SUPERVISIONADO DE DOCÊNCIA EM CIÊNCIAS DO COMPORTAMENTO
04,2022.2,LAERCIA ABREU VASCONCELOS (60h),6N1234 (25/10/2022 - 18/02/2023),2,2,A Definir,PPGCDC3311,3755.0,903,ESTÁGIO SUPERVISIONADO DE DOCÊNCIA EM CIÊNCIAS DO COMPORTAMENTO
05,2022.2,NATALIA MARIA AGGIO (60h),6N1234 (25/10/2022 - 18/02/2023),1,2,A Definir,PPGCDC3311,3755.0,903,ESTÁGIO SUPERVISIONADO DE DOCÊNCIA EM CIÊNCIAS DO COMPORTAMENTO
06,2022.2,CLAUDIO VAZ TORRES (60h),3N1234 (25/10/2022 - 18/02/2023),1,3,Local da Disciplina da Graduação,PPGCDC3311,3755.0,903,ESTÁGIO SUPERVISIONADO DE DOCÊNCIA EM CIÊNCIAS DO COMPORTAMENTO
07,2022.2,ANDRE RIBEIRO DA SILVA (30h),4N34 6N12 (25/10/2022 - 18/02/2023),3,3,Local da Disciplina da Graduação,PPGCDC3311,3755.0,903,ESTÁGIO SUPERVISIONADO DE DOCÊNCIA EM CIÊNCIAS DO COMPORTAMENTO
08,2022.2,VANIA MARIA MORAES FERREIRA (60h),5N1234 (25/10/2022 - 18/02/2023),1,2,Local da Disciplina da Graduação,PPGCDC3311,3755.0,903,ESTÁGIO SUPERVISIONADO DE DOCÊNCIA EM CIÊNCIAS DO COMPORTAMENTO
01,2022.2,FRANCISCO DYONISIO CARDOSO MENDES (30h),2N12 (25/10/2022 - 18/02/2023),3,5,A Definir,PPGCDC3313,3756.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM COGNIÇÃO E NEUROCIÊNCIAS
02,2022.2,GOIARA MENDONCA DE CASTILHO (30h),2N12 (25/10/2022 - 18/02/2023),1,5,A Definir,PPGCDC3313,3756.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM COGNIÇÃO E NEUROCIÊNCIAS
03,2022.2,LUCIANO GRUDTNER BURATTO (30h),2N12 (25/10/2022 - 18/02/2023),2,5,A Definir,PPGCDC3313,3756.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM COGNIÇÃO E NEUROCIÊNCIAS
05,2022.2,RICARDO JOSE DE MOURA (30h),2N12 (25/10/2022 - 18/02/2023),0,5,A Definir,PPGCDC3313,3756.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM COGNIÇÃO E NEUROCIÊNCIAS
06,2022.2,RUI DE MORAES JUNIOR (30h),2N12 (25/10/2022 - 18/02/2023),1,5,A Definir,PPGCDC3313,3756.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM COGNIÇÃO E NEUROCIÊNCIAS
08,2022.2,WANIA CRISTINA DE SOUZA (30h),2N12 (25/10/2022 - 18/02/2023),1,5,A definir,PPGCDC3313,3756.0,903,ESTUDO DIRIGIDO INDIVIDUAL EM COGNIÇÃO E NEUROCIÊNCIAS
01,2022.2,JORGE MENDES DE OLIVEIRA CASTRO NETO (60h),2M1234 (25/10/2022 - 18/02/2023),11,30,AT 44/10,PPGCDC3315,3757.0,903,ANÁLISE DO COMPORTAMENTO DO CONSUMIDOR
01,2022.2,LAERCIA ABREU VASCONCELOS (60h),6M1234 (25/10/2022 - 18/02/2023),6,20,007/45,PPGCDC3318,3758.0,903,TÓPICOS EM ANÁLISE DO COMPORTAMENTO
01,2022.2,WANIA CRISTINA DE SOUZA (60h),5M1234 (25/10/2022 - 18/02/2023),5,15,CSS 009/39,PPGCDC3323,3759.0,903,TÓPICOS EM COGNIÇÃO E NEUROCIÊNCIAS DO COMPORTAMENTO
01,2022.2,DAYANI GALATO (10h),4T23 (25/10/2022 - 18/02/2023),9,15,Sala Multiuso 1 UED,PPGCR3468,3760.0,897,SEMINÁRIOS AVANÇADOS EM PESQUISA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE
01,2022.2,CLAURE NAIN LUNARDI GOMES (10h),4T23 (25/10/2022 - 18/02/2023),9,15,Sala Multiuso 1 UED,PPGCR3468,3760.0,897,SEMINÁRIOS AVANÇADOS EM PESQUISA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE
01,2022.2,ANDERSON DE JESUS GOMES (10h),4T23 (25/10/2022 - 18/02/2023),9,15,Sala Multiuso 1 UED,PPGCR3468,3760.0,897,SEMINÁRIOS AVANÇADOS EM PESQUISA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE
01,2022.2,SILVANA SCHWERZ FUNGHETTO (30h),7M34 (25/10/2022 - 18/02/2023),1,1,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
02,2022.2,JOAO PAULO CHIEREGATO MATHEUS (30h),3M34 (25/10/2022 - 18/02/2023),0,1,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
04,2022.2,GERSON CIPRIANO JUNIOR (30h),6T56 (25/10/2022 - 18/02/2023),1,2,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
05,2022.2,DAYANI GALATO (30h),7M45 (25/10/2022 - 18/02/2023),0,5,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
06,2022.2,MARINA MORATO STIVAL LIMA (30h),7M5  7T1 (25/10/2022 - 18/02/2023),2,2,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
07,2022.2,ANDERSON DE JESUS GOMES (30h),5M12 (25/10/2022 - 18/02/2023),1,1,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
08,2022.2,VANESSA RESENDE NOGUEIRA CRUVINEL (30h),7M12 (25/10/2022 - 18/02/2023),1,1,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
09,2022.2,MARCOS TAKASHI OBARA (30h),7M34 (25/10/2022 - 18/02/2023),1,1,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
10,2022.2,MARGO GOMES DE OLIVEIRA KARNIKOWSKI (30h),7M5  7T1 (25/10/2022 - 18/02/2023),3,3,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
11,2022.2,LEONARDO PETRUS DA SILVA PAZ (30h),7M34 (25/10/2022 - 18/02/2023),0,2,A designar,PPGCTS0024,3761.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2
01,2022.2,GERSON CIPRIANO JUNIOR (30h),2T6  2N1 (25/10/2022 - 18/02/2023),1,2,A designar,PPGCTS0025,3762.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 3
02,2022.2,DAYANI GALATO (30h),7T34 (25/10/2022 - 18/02/2023),0,5,A designar,PPGCTS0025,3762.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 3
03,2022.2,ELIANA FORTES GRIS (30h),7M12 (25/10/2022 - 18/02/2023),2,2,A designar,PPGCTS0025,3762.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 3
04,2022.2,JORGE LUIS LOPES ZEREDO (30h),7T56 (25/10/2022 - 18/02/2023),1,1,A designar,PPGCTS0025,3762.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 3
05,2022.2,MANI INDIANA FUNEZ (30h),7M12 (25/10/2022 - 18/02/2023),0,1,A designar,PPGCTS0025,3762.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 3
06,2022.2,DANIELA CASTILHO ORSI (30h),7T23 (25/10/2022 - 18/02/2023),0,1,A designar,PPGCTS0025,3762.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 3
07,2022.2,SILVANA SCHWERZ FUNGHETTO (30h),7M12 (25/10/2022 - 18/02/2023),0,2,A designar,PPGCTS0025,3762.0,897,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 3
01,2022.2,MANI INDIANA FUNEZ (15h),6T23 (25/10/2022 - 18/02/2023),4,8,Laboratório de Informática 2 - UAC,PPGCTS0116,3763.0,897,AÇÃO MULTI- INSTITUCIONAL DE DIVULGAÇÃO CIENTÍFICA DOL DOR ON-LINE
01,2022.2,PAULO GUSTAVO BARBONI DANTAS NASCIMENTO (15h),6T23 (25/10/2022 - 18/02/2023),4,8,Laboratório de Informática 2 - UAC,PPGCTS0116,3763.0,897,AÇÃO MULTI- INSTITUCIONAL DE DIVULGAÇÃO CIENTÍFICA DOL DOR ON-LINE
